"Purchase Order Report","Detail By Order Number
"Date Type","Order"
"Date Range","01/11/2013 To 21/11/2013"
"Line Item Status","All"
"Stock Category","All"
"Order No","Part Number","Order Date","Supplier No","Supplier Name","Order Qty","Extended Cost","Extended Price","Invoiced Qty","Line Status","Item Due","Part Description"
"5148","ST0008","14/11/2013","NPS0011","VASCO PHARMACY",5,000,0.00,620,000.00,0,"Open","14/11/2013","Clinic cards -children"
"5148","E610000","14/11/2013","NPS0011","VASCO PHARMACY",40,000,0.00,2,880,000.00,0,"Open","14/11/2013","Carbamazepine tabs 200 mg"
"5149","W28548","18/11/2013","N200-628","Daudi Manya Maga",6,000,12,900,000.00,12,600,000.00,0,"Completed","18/11/2013","Diesel"
"5150","E00054","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",50,0.00,125,000.00,0,"Open","18/11/2013","Frames for distance -square"
"5150","E00063","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",10,0.00,20,000.00,0,"Open","18/11/2013","Metal Reader +2.0"
"5150","E00016","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",30,0.00,60,000.00,0,"Open","18/11/2013","Photo-chromatic lenses Plano"
"5150","E00058","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",20,0.00,60,000.00,0,"Open","18/11/2013","PEN READER +1.5"
"5150","E00064","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",10,0.00,20,000.00,0,"Open","18/11/2013","Metal Reader +2.5"
"5150","E00015","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",100,0.00,200,000.00,0,"Open","18/11/2013","Photo-chromatic lenses +0.5%"
"5150","E00059","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",20,0.00,60,000.00,0,"Open","18/11/2013","PEN READER +2.5"
"5150","E0005","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",1,0.00,36,000.00,0,"Open","18/11/2013","Plano add +2.75"
"5150","E00023","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",10,0.00,20,000.00,0,"Open","18/11/2013","Photochromatic lenses -0.5DS"
"5150","E00060","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",20,0.00,60,000.00,0,"Open","18/11/2013","PEN READER +2.0"
"5150","E00024","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",20,0.00,40,000.00,0,"Open","18/11/2013","Photochromatic lenses -0.75 DS"
"5150","E00062","18/11/2013","NPS0060","MOSHI OPTICAL CENTER",10,0.00,20,000.00,0,"Open","18/11/2013","Metal Reader +1.5"
"5151","F00048","20/11/2013","NPS0016","Haydom Market ",120,0.00,24,000.00,0,"Open","20/11/2013","ORANGES"
"5151","F00026","20/11/2013","NPS0016","Haydom Market ",6,0.00,60,000.00,0,"Open","20/11/2013","TOMATOES (pack)"
"5151","F00025","20/11/2013","NPS0016","Haydom Market ",2,0.00,30,000.00,0,"Open","20/11/2013","ONIONS (Pack)"
"5151","F00011","20/11/2013","NPS0016","Haydom Market ",6,0.00,72,000.00,0,"Open","20/11/2013","Potatoes (Pack)"
"5151","GF00080","20/11/2013","NPS0016","Haydom Market ",349,0.00,69,800.00,0,"Open","20/11/2013","HOHO"
"5151","GF00025","20/11/2013","NPS0016","Haydom Market ",140,0.00,21,000.00,0,"Open","20/11/2013","Banana"
"5151","F00007","20/11/2013","NPS0016","Haydom Market ",60,0.00,12,000.00,0,"Open","20/11/2013","Vegetables (Pack)"
"5152","IT15","20/11/2013","NPS0033","A &amp; A COMPUTERS LTD",1,0.0000000,593.6800000,0,"Open","20/11/2013","Nordic computer"
"5152","ST0118","20/11/2013","NPS0033","A &amp; A COMPUTERS LTD",2,0.0000000,298.2000000,0,"Open","20/11/2013","HP Laserjet 1102 Printer"
"5153","F00037","20/11/2013","NPS0016","Haydom Market ",171,0.00,59,850.00,0,"Open","20/11/2013","Eggs (each)"
"5153","F00014","20/11/2013","NPS0016","Haydom Market ",70,0.00,70,000.00,0,"Open","20/11/2013","COW MILK"
"5154","F00189","20/11/2013","N200-629","Haydom Shop",20,0.00,214,000.00,0,"Open","20/11/2013","Soda  Pepsi 350mils (Cret)"
"5154","F00029","20/11/2013","N200-629","Haydom Shop",20,0.00,232,000.00,0,"Open","20/11/2013","SODA COCA 350mils (Cret)"
"5155","SF00009","20/11/2013","NPS0016","Haydom Market ",10,0.00,120,000.00,0,"Open","20/11/2013","CHARCOAL ( Pack)"
"5155","GF00029","20/11/2013","NPS0016","Haydom Market ",2,0.00,11,000.00,0,"Open","20/11/2013","Jiko ( Each)"
"5156","IT017","20/11/2013","NIT03","MICA COMPUTERS",5,0.00,2,000,000.00,0,"Open","20/11/2013","HP Compaq"
"5157","W110741","20/11/2013","N200-634","Getamo Shop",2,0.00,110,000.00,0,"Open","20/11/2013","YALE SECURITY LOCK 2007"
"5157","WP4414","20/11/2013","N200-634","Getamo Shop",3,0.00,165,000.00,0,"Open","20/11/2013","LOCK (ORLANDO)"
"5158","W3088","20/11/2013","N200-634","Getamo Shop",10,0.00,50,000.00,0,"Open","20/11/2013","FLOSCHER"
"5159","Q202220","20/11/2013","NPS0011","VASCO PHARMACY",300,0.00,5,550,000.00,0,"Open","20/11/2013","Antirabies vaccine"
"5160","F00029","20/11/2013","N200-629","Haydom Shop",8,0.00,92,800.00,0,"Open","20/11/2013","SODA COCA 350mils (Cret)"
"5160","F00031","20/11/2013","N200-629","Haydom Shop",10,0.00,45,000.00,0,"Open","20/11/2013","KILIMANJARO WATER 0.5 (pack)"
"5161","SC0008","20/11/2013","N200-629","Haydom Shop",150,0.00,330,000.00,0,"Open","20/11/2013","sabuni ya unga- foma"
"5162","F00029","20/11/2013","N200-629","Haydom Shop",1,0.00,11,600.00,0,"Open","20/11/2013","SODA COCA 350mils (Cret)"
"5163","L00304","20/11/2013","NPS0027","Samaritan Lab.House",1,0.00,698,200.00,0,"Open","20/11/2013","AVL 9180 Snap pack reagents"
"5164","WP2124","20/11/2013","N200-560","Tameq ltd",4,0.00,229,120.00,0,"Open","20/11/2013","Gasket for level glass"
"5164","WP2126","20/11/2013","N200-560","Tameq ltd",2,0.00,656,864.00,0,"Open","20/11/2013","Chamber gasket"
"5164","WP2125","20/11/2013","N200-560","Tameq ltd",2,0.00,11,488.00,0,"Open","20/11/2013","Autoclave indicator tape"
"5164","WP2121","20/11/2013","N200-560","Tameq ltd",1,0.00,576,928.00,0,"Open","20/11/2013","Transport and packing costs"
"5164","WP2123","20/11/2013","N200-560","Tameq ltd",2,0.00,320,768.00,0,"Open","20/11/2013","Water level tube 12mm x 30mm"
"5164","WP2122","20/11/2013","N200-560","Tameq ltd",1,0.00,11,968.00,0,"Open","20/11/2013","Insurance charges"
"5165","W10008","20/11/2013","N100-422","Jubilee tyre 2002 ltd",420,0.00,2,700,402.60,0,"Open","20/11/2013","Oil No.40"
"5165","W2223","20/11/2013","N100-422","Jubilee tyre 2002 ltd",1,0.00,5,000.00,0,"Open","20/11/2013","Valve #575"
"5165","W21231","20/11/2013","N100-422","Jubilee tyre 2002 ltd",1,0.00,4,000.00,0,"Open","20/11/2013","Pump rip # 5"
"5166","L00207","20/11/2013","NPS0057","Bupamba General supplies",12,0.00,888,000.00,0,"Open","20/11/2013","Hb 201 cuvvet "
